name,rate,location,description
Hudhuveli Inn,8.8,"غولهي
– اعرض على الخارطة",يقع Hudhuveli Inn في Gulhi ويوفر منطقة شاطئ خاص. ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف مطعمًا. وتتوفر خدمة الواي فاي المجانية وخدمة الغرف.
ريثي بيتش ريزورت,9.2,"با أتول
– اعرض على الخارطة",يقع منتجع Reethi Beach على جزيرة فونيماغودهو الجميلة والمورقة، حيث تحيط به بحيرة شاطئية جميلة وشاطئ ذو رمال بيضاء، ويوفر مركزاً للياقة البدنية وصالون للمساج ومركز سبا وعافية، ويشتمل على 5 مطاعم و5...
Ranauraa Inn,8.9,"ديفوشي
– اعرض على الخارطة",تم بناء Ranauraa Inn على جزيرة كافو ديفوشي، ويقع على بُعد 38 كم من مطار فيلانا الدولي، وتحيط به مياه جزر المالديف الزرقاء الصافية. تم تجهيز الغرف في الفندق بغلاية وحمامات خاصة.
Express Inn at Hulhumale,7.4,"هولهومالي
– اعرض على الخارطة",يوفر Express Inn مكان إقامة في هولهومالي ويقع على بعد 600 متر من مستشفى هولهومالي، كما يتميز بخدمة الواي فاي مجاناً، ويمكن للضيوف الاستمتاع بالمطعم الموجود في الموقع حيث يقدم المأكولات الآسيوية...
فورافيري آيلاند ريزورت آند سبا,8.5,"را أتول
– اعرض على الخارطة",يقع فورافيري آيلاند ريزورت آند سبا في را أتول الرائعة ويشتمل على منطقة شاطئية خاصة، كما يمكن للضيوف الاستمتاع بعلاجات سبا مجددة للنشاط في سبا فورافيري، فيما تتمتع خيارات تناول الطعام بمواقع مميزة حيث...
مادي فينولهو غيست هاوس,9.5,"دارافاندهو
– اعرض على الخارطة",يقع Madi Finolhu Guest House في Dharavandhoo ويوفر دراجات مجانية وحديقة وخدمة الواي فاي المجانية. تحتوي جميع الغرف على تلفزيون بشاشة مسطحة مع قنوات فضائية وحمام خاص.
Vakarufalhi Maldives,9.3,"دانجيثي
– اعرض على الخارطة",يقع Vakarufalhi Island بعيداً في موقع نائي من South Ari Atoll، ويتميز بأشجار جوز الهند والشواطئ الرملية البيضاء.
آداران كلوب رانالهي,8.6,"مدينة ماليه
– اعرض على الخارطة",يُمكن للضيوف التّمتع بالعطلات في أجواء من الاسترخاء على الشاطئ في البنغلات الواقعة على الشاطئ وعلى المياه في منتجع آداران كلوب رانالهي، ويُحيط بمكان الإقامة هَذا المياه الصافية والرمال البيضاء، ويتميز...
Noomuraka Inn,9.5,"أومادهو
– اعرض على الخارطة",يقع Noomuraka Inn في Omadhoo ويضم منطقة شاطئ خاص وصالة مشتركة وخدمة الواي فاي المجانية. ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف مطعمًا.
بييرل ساندز أوف مالديفز,8.9,"هورا
– اعرض على الخارطة",يقع Pearl Sands of Maldives على شاطئ البحر في هورا ويضم منطقة شاطئ خاص ويوفر خدمة الواي فاي المجانية. يحتوي بيت الضيافة ذو الـ 4 نجوم هذا على غرف مكيفة مع حمام خاص.
Vili Bliss,7.5,"مدينة ماليه
– اعرض على الخارطة",يقع Vili Bliss في مدينة ماليه، ويضم تراس. ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف مطعمًا. يقع الحرم الجامعي Villa College QI على بعد 1.2 كم من بيت الضيافة.
منتجع سمر آيلاند مالديفز,9.0,"نورث ماليه آتول
– اعرض على الخارطة",يقع سمر آيلاند مالديفز في جزيرة مالي أتول نورث، ويشمل مطعماً ومنطقة شاطئ خاص، ويضم مكان الإقامة مسبحاً لامتناهياً، فضلاً عن مركز للياقة البدنية يعمل على مدار 24 ساعة، ويمكن للضيوف الاستمتاع بإطلالات...
أونيما غراند,7.9,"مدينة ماليه
– اعرض على الخارطة",يحتوي بيت الضيافة على مرافق للشواء ومركز سبا، ويمكن للضيوف الاستمتاع بتناول وجبة في المطعم. يضم مكان الإقامة مكتب استقبال يعمل على مدار 24 ساعة.
Blue Water Thoddoo Inn,9.0,"ثودو
– اعرض على الخارطة",يوفر بلو وتر ثودو إن مكتب استقبال يعمل على مدار 24 ساعة لراحة الضيوف ويقدم منطقة مسبح خاص، كما تتوفر خدمة الواي فاي مجانًا.
فندق لونا,6.6,"هولهومالي
– اعرض على الخارطة",يقدم Loona Hotel المواجه للشاطئ غرف أنيقة مع واي فاي مجاني والتلفزيونات ذات الشاشات المسطحة.
أليماس إن,9.4,"ثودو
– اعرض على الخارطة",يقع Alimas Inn في ثودو، ويضم منطقة شاطئ خاص وحديقة وصالة مشتركة. تشمل المرافق المتوفرة في مكان الإقامة هذا مطعمًا ومطبخًا مشتركًا وخدمة الغرف، بالإضافة إلى خدمة الواي فاي مجانًا.
فيلا كودي مالديفز غيست هاوس ثولوسدو,9.9,"ثولوسدو
– اعرض على الخارطة",يوفر Villa Kudì Maldives Guest House Thulusdhoo مرافق الرياضات المائية وحديقة وصالة مشتركة في Thulusdhoo. ويوفر مكان الإقامة مكتب استقبال يعمل على مدار 24 ساعة بالإضافة إلى خدمة الواي فاي مجاناً.
arianna maldives,,"دانجيثي
– اعرض على الخارطة",يوفر Arianna maldives مكان إقامة في دانجيثي، ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف مطعمًا. يوفر مكان الإقامة خدمة تأجير الدراجات ويضم حديقة وتراس.
Le Lagnaa,,"ديفوشي
– اعرض على الخارطة",يوفر Le Lagnaa مكان إقامة في Dhiffushi بالقرب من استاد El Campin ومركز مؤتمرات Bogota - Conferias. وتتوفر خدمة الواي فاي المجانية. تحتوي جميع الغرف في بيت الضيافة على منطقة جلوس.
رويال ستاي إن,8.9,"ثودو
– اعرض على الخارطة",يقع رويال ستاي إن على جزيرة ثودو، ويتميز بمرافق للشواء وتوجد منطقة شاطئ خاص على بعد دقيقة واحدة ونصف سيرًا على الأقدام من مكان الإقامة.
ذا فينورفا المالديف,8.0,"مدينة ماليه
– اعرض على الخارطة",يقع ذا فينورفا المالديف في جزيرة فيلي- ماليه ويبعد مسافة 100 متر من المتحف الوطني ويضم تراس للتشمس ومرافق للشواء، ويمكن للضيوف الاستمتاع بالمطعم المتوفر في الموقع.
كريستال ديفوشي,9.7,"ديفوشي
– اعرض على الخارطة",يقع كريستال ديفوشي في ديفوشي بمنطقة كافو أتول ويوفر مرافق للشواء وإطلالات على الحديقة، كما يحتوي بيت الضيافة هذا على منطقة شاطئية خاصة ومرافق للرياضات المائية ويمكن للضيوف الاستمتاع بتناول وجبة طعام...
كوري إن,8.9,"أومادهو
– اعرض على الخارطة",يتميز نزل Kuri بموقعه في قرية الصيد الهادئة Omadhoo حيث يوفر أماكن إقامة عائلية هادئة في قلب Ari Atoll، ويوفر مطعم وخدمة الواي فاي المجانية في جميع أنحاء العقار.
تي أم مي ريتريتس - ديغوراه,8.7,"ديجوراه
– اعرض على الخارطة",يقع TME Retreats على مسافة قريبة سيراً على الأقدام من شاطئ ديغورا ذو الرمال البيضاء، ويوفر غرفاً حديثة مزودة بتكييف ومطعماً في الموقع يقدم الأطباق الغربية والمالديفية.
Surfview Raalhugandu,8.2,"مدينة ماليه
– اعرض على الخارطة",يوفر Surfview Raalhugandu مكان إقامة في مدينة ماليه، يقع مكان الإقامة على بعد مسافة قصيرة من مناطق الجذب مثل منتزه Henveiru وعبارات مطار Velana ومحطة عبارات Hulhumale.
أوف داي ان,6.0,"مدينة ماليه
– اعرض على الخارطة",يقع فندق Off Day Inn في مدينة ماليه، ويوفر غرفًا عصرية مكيفة مع خدمة الواي فاي المجانية. ويشتمل على مطعم خاص، ويوفر خدمات نقل مقابل رسوم من مطار مالي الدولي.
