name,rate,location,description
KAA XEL Hotel Apart,8.9,"Centro, بلايا ديل كارمن
– اعرض على الخارطة",يقع KAA XEL Hotel Apart في بلايا ديل كارمن على بعد 1.3 كم من محطة حافلات ADO الدولية ويضم مسبح خارجي وإطلالات على المسبح، تشمل نقاط الاهتمام الشهيرة حول مكان الإقامة محطة بلايا ديل كارمن البحرية ونادي...
Hotel Playa La Media Luna,7.7,"إيسلا موخيريس
– اعرض على الخارطة","Overlooking the beautiful Half Moon Beach, this cozy hotel is only a short walk from the city centre, and offers all the amenities and facilities needed for a relaxing and unforgettable stay."
Xixim Unique Mayan Hotel,8.3,"سيليستون
– اعرض على الخارطة","Set within a nature reserve with 5 km of private beaches, Xixim Unique Mayan Hotel offers luxurious suites with direct beach access. This beautiful resort offers 2 outdoor pools, a spa and free Wi-Fi...."
Hotel Victoria Express,9.0,"ولاية دورانغو
– اعرض على الخارطة",يقع Victoria Express Hotel على بعد 5 دقائق بالسيارة من وسط دورانجو ويضم مسبح داخلي وغرفة للياقة البدنية وملعب تنس. تأتي الغرف المكيفة مع الواي فاي المجاني وأجهزة تلفزيون بشاشة مسطحة.
Departamentos Kali,7.7,"بويرتو أفينتوراس
– اعرض على الخارطة",يقع Departamentos Kali في Puerto Aventuras، ويوفر مكان إقامة مع خدمة الواي فاي المجانية وتكييف ومنفذ إلى حديقة مع مسبح في الهواء الطلق. يتوفر حمام خاص مجهز بالكامل مع دش ولوازم استحمام مجانية.
هابيتاس تولوم,9.0,"Zona Hotelera, تولوم
– اعرض على الخارطة","Situated in Tulum in the Quintana Roo Region, 3.5 km from Tulum Archeological Site, Habitas Tulum boasts a year-rond outdoor pool and a private beach area. Guests can enjoy the on-site restaurant."
Real Inn Torreon,7.9,"توريون
– اعرض على الخارطة",تم تزيين هذا الفندق العصري بجدران ذات ألوان زاهية. ويقع في المنطقة المالية الرئيسية بجوار منتزه إسبانيا في توريون، ويضم مسبحًا في الهواء الطلق وجيم.
Fiesta Americana Reforma,8.4,"خواريز, مدينة ميكسيكو
– اعرض على الخارطة",يقع هذا الفندق أمام ساحة كريستوفر كولمبوس بمنطقة الثقافة والشركات والمال بمكسيسكو سيتي، ويوفر خدمات فاخرة مثل سبا في الموقع وخيارات لذيذة لتناول الطعام.
City Express Suites Anzures,8.5,"بولانكو, مدينة ميكسيكو
– اعرض على الخارطة",يقع هذا الفندق الحديث في حي بولانكو في مكسيكو سيتي، ويضم جيم ويوفر خدمة الواي فاي المجانية ووجبة إفطار كونتيننتال مجانية. تضم الأجنحة مطبخ صغير.
Roberto,9.0,"Centro, بلايا ديل كارمن
– اعرض على الخارطة",يقع Roberto على بُعد 200 م من محطة حافلات ADO الدولية في بلايا ديل كارمن، ويوفر أماكن إقامة مع تلفزيون بشاشة مسطحة. وتتوفر خدمة الواي فاي المجانية في جميع أنحاء مكان الإقامة.
Hotel Parque Mexico (Petit Hotel),7.9,"كونديسا, مدينة ميكسيكو
– اعرض على الخارطة","Situated in Mexico City, Parque Mexico (Petit Hotel) features costumed made hospitality at the heart of the Condesa district in Mexico City, this hotel is steps away from parks, galleries, and..."
منتجع ميا رييف إسلا موجيريس كانكون شامل كليًا,8.5,"إيسلا موخيريس
– اعرض على الخارطة",يقع منتجع MIA Reef Isla Mujeres على جزيرة Islote El Yunque، ويتصل بإيسلا موخيريس كانكون بواسطة جسر.
Casa Bagus,9.6,"سان آغوستنيو
– اعرض على الخارطة",يقع Casa Bagus على الشاطئ في San Agustinillo، ويوفر خدمة الواي فاي المجانية في جميع أنحاء مكان الإقامة. ويمكن للضيوف الاستمتاع بالبار المتوفر في الموقع. وتحتوي الغرف على حمام خاص، كما يتوفر تكييف.
Hotel Vista Oceana Sayulita,8.3,"سايوليتا
– اعرض على الخارطة",يقع Hotel Vista Oceana Sayulita على الواجهة البحرية في سايوليتا ويوفر مكان إقامة، يوفر هذا الفندق ذو الـ 4 نجوم خدمة الكونسيرج. وتوفر بعض الغرف شرفة وإطلالة على البحر.
Mak Nuk Village - Clothing Optional,7.8,"La Veleta, تولوم
– اعرض على الخارطة",يعتبر Sexy Villas Tulum مكان إقامة اختياري يقع في تولوم، وتتوفر خدمة الواي فاي مجانًا في جميع أنحاء مكان الإقامة.
Palapas del Sol,8.8,"جزيرة هول بوكس
– اعرض على الخارطة",يقع مكان الإقامة هذا على شاطئ جزيرة هول بوكس الجميل، ويوفر أجواء من الخصوصية ضمن مسافة قصيرة سيرًا على الأقدام من وسط المدينة. يضم Palapas Del Sol غرف مكيفة مع خدمة الواي فاي مجانًا ومسبح.
2 Bedroom Condo at Las Palomas,9.2,"بورتو بيناسكو
– اعرض على الخارطة",يقع 2 Bedroom Condo at Las Palomas في بويرتو بيناسو، ويضم مسبحًا في الهواء الطلق ويوفر إطلالات على البحر. ويتوفر للضيوف تراس خاص.
City Express Plus Insurgentes Sur,8.2,"مدينة ميكسيكو
– اعرض على الخارطة","City Express Plus Insurgentes Sur is 15 minutes’ walk from Barranca del Muerto Metro Station in South Mexico City. It offers free WiFi, gym and continental breakfast."
Gran SAHARA,8.0,"Centro, بلايا ديل كارمن
– اعرض على الخارطة",يقع Gran SAHARA في بلايا ديل كارمن على بعد 1.1 كم من محطة ADO الدولية للحافلات ويضم كازينو.
Elements of the Island,9.7,"إيسلا موخيريس
– اعرض على الخارطة",يقع Elements of the Island في الجانب الشمالي لمدينة Isla Mujeres، ويوفر مكان إقامة مع جهاز صنع القهوة وتلفزيون الكابل وخدمة التكييف.
Presidente InterContinental Guadalajara,8.6,"Zona Expo, غواذالاخارا
– اعرض على الخارطة","Minutes from Expo Guadalajara and across from a shopping mall, this hotel offers guestrooms with turndown service and 2 on-site restaurants."
Hotel Plaza Campeche,8.6,"كامبيش
– اعرض على الخارطة",يقع Hotel Plaza Campeche بالقرب من متنزه San Martin في وسط كامبيتشي، ويضم مسبح في الهواء الطلق ومواقف مجانية خاصة للسيارات وغرف مكيفة مع خدمة الواي فاي مجانًا. تقع الواجهة البحرية على بعد 500 متر فقط....
Hacienda Del Caribe Hotel,8.4,"Centro, بلايا ديل كارمن
– اعرض على الخارطة",يقع فندق Playa del Carmen على بعد صفين من المباني من الشاطئ ويضم مسبح في الهواء الطلق وخدمات الرحلات. تتميز غرف الضيوف بالهندسة المعمارية الريفية على الطراز المكسيكي.
Ocean Plaza Condos,7.9,"Centro, بلايا ديل كارمن
– اعرض على الخارطة",يقع Ocean Plaza Condos في بلايا ديل كارمن على بعد 1.3 كم من محطة ADO الدولية للحافلات وعلى بعد أقل من 1 كم من Centro ويوفر مكان إقامة مكيف مع خدمة الواي فاي المجانية ومسبح في الهواء الطلق.
Grand Velas Riviera Nayarit,9.4,"نويفو فايارتا
– اعرض على الخارطة",يقع منتجع Grand Velas Riviera Nayarit الشامل كليًا الحائز على جائزة AAA Five Diamond في نويفو فالارتا، ويقع مباشرةً على الشاطئ المُطل على خليج بانديراس، ويوفر أجنحة فاخرة وخدمات ومرافق من الدرجة...
Hotel Ocean View,8.2,"كامبيش
– اعرض على الخارطة",يطل فندق Ocean View على البحر، ويقع على بعد مسافة قصيرة من وسط مدينة كامبيتشي التاريخي. يوفر هذا الفندق مسبح كبير وجيم ومجموعة من علاجات السبا.
Xio Akumal - Adults Only,9.1,"أكومال
– اعرض على الخارطة",يضم Xio Akumal- Adults Only مركز سبا وغرفة للياقة البدنية، بالإضافة إلى مكان إقامة مكيف في أكومال، على بعد 6 كم من Xcacel-Xcacelito. وتتوفر خدمة الواي فاي المجانية.
Ibis Juarez Consulado,7.7,"سيوداد خواريز
– اعرض على الخارطة",يقع Ibis Juarez قبالة القنصلية الأمريكية العامة، ويوفر خدمة الواي فاي المجانية ومواقف عامة مجانية للسيارات وخدمة تقديم الوجبات الخفيفة على مدار 24 ساعة.
Aldea Tulum,7.8,"Zona Hotelera, تولوم
– اعرض على الخارطة",يقدم Aldea Tulum مكان إقامة في تولوم ويوفر خدمة الواي فاي المجانية وتراس، ويمكن للضيوف الاستمتاع بالمطعم المتوفر في الموقع، وتضم بعض الوحدات منطقة جلوس حيث يمكن للضيوف الاسترخاء فيها، وتضم الغرف حمام...
Marriott Puerto Vallarta Resort & Spa,9.0,"Marina Puerto Vallarta, بويرتو فايارتا
– اعرض على الخارطة",يضم هذا المنتجع الفاخر منطقة شاطئية خاصة ومسبح لامتناهي مطل على خليج بانديراس، وتحتوي كل غرفة واسعة على تلفزيون بشاشة مسطحة مع قنوات فضائية وقاعدة للآيبود وإطلالات على الحدائق أو المحيط.
Hotel Montejo,8.2,"Centro de Merida, ميريدا
– اعرض على الخارطة",يقع فندق Montejo في ميريدا، ويتميز بمسبح في الهواء الطلق ومطعم، ويبعُد 200 متر فقط عن وسط المدينة التاريخي الساحر، ويوفر حدائق جميلة وخدمة الواي فاي المجانية.
