name,location,"rating ",description
Kfar Bar'am Street 7,"القدس الغربية, القدس
– اعرض على الخارطة",,تتوفر حديقة وتراس في Kfar Bar'am Street 7 الذي يقع في القدس على بعد 2.4 كم من الحائط الغربي وعلى بعد 2.5 كم من قبة الصخرة. وتتوفر خدمة الواي فاي المجانية.
Vacation Apartment in Old Jerusalem,"البلدة القديمة, القدس
– اعرض على الخارطة",,تقع Vacation Apartment in Old Jerusalem في القدس على بعد 100 م من الحائط الغربي، وتوفر مكان إقامة مع تكييف. تقع هذه الشقة في مبنى يعود تاريخه إلى عام 1980 على بعد 700 م من قبة الصخرة.
Colony Suites - Hildesheimer St.,"القدس الغربية, القدس
– اعرض على الخارطة",,Colony Suites - Hildesheimer St يقع في حي المستعمرة الألمانية في القدس على بعد 3.8 كم من الحائط الغربي وعلى بعد 5 كم من كنيسة جميع الأمم وعلى بعد 5 كم من حديقة الجثمانية.
فندق دان القدس,"القدس الشرقية, القدس
– اعرض على الخارطة",7.7,يقع فندق دان القدس على منحدرات جبل المشارف، ويضم مسبح خارجي مجاني وسبا ويوفر غرف واسعة، ويقع الفندق بالقرب من القطار الكهربائي، ويطل على الجبال والمدينة القديمة في القدس، وتتوفر خدمة الواي فاي...
Exclusive Two-Bedroom Apartment With Parking,"القدس الغربية, القدس
– اعرض على الخارطة",,تقع Exclusive Two-Bedroom Apartment With Parking في حي وسط مدينة القدس على بعد 2.5 كم من كنيسة جميع الأمم وعلى بعد 2.6 كم من حديقة الجثمانية، ويوفر مكان الإقامة خدمة الواي فاي المجانية.
"Kook 7, City center Jerusalem","القدس الغربية, القدس
– اعرض على الخارطة",9.0,"يقع مكان الإقامة Kook 7, City center Jerusalem في القدس، على بعد 2.5 كم من كنيسة جميع الأمم وعلى بعد 2.6 كم من حديقة الجثمانية. يمكن للضيوف المقيمين في هذه الشقة الوصول إلى تراس."
Great New Studios At The Center Of The Center,"القدس الغربية, القدس
– اعرض على الخارطة",7.5,يقع Great New Studios At The Center Of The Center على بعد 2.7 كم من الحائط الغربي، ويوفر خدمة الواي فاي المجانية. وتضم بعض الوحدات منطقة جلوس و/أو شرفة، تقع كنيسة جميع الأمم على بعد 2.9 كم من الشقة.
Sweet Inn Apartment - King David 22,"القدس الغربية, القدس
– اعرض على الخارطة",8.8,يقع Sweet Inn Apartment - King David 22 في القدس، ويوفر أماكن إقامة مع خدمة الواي فاي المجانية وتلفزيون بشاشة مسطحة ومطبخ. تم تجهيز كل وحدة مع غسالة صحون وفرن وآلة القهوة، فضلا عن ميكروويف وغلاية.
Mamilla's penthouse,"القدس الغربية, القدس
– اعرض على الخارطة",9.3,يقع بنتهاوس Mamilla في القدس، على بعد 2.3 كم من الحائط الغربي وعلى بعد 2.5 كم من كنيسة جميع الأمم، ويضم حديقة وتراس. يقع على بعد 2.6 كم من حديقة الجثمانية ويتميز بخدمة الواي فاي المجانية.
Cozy studio in the city center,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Cozy studio in the city center في القدس في منطقة القدس ويضم شرفة، ويتميز مكان الإقامة بإطلالات على المدينة ويقع على بعد 2.7 كم من كنيسة جميع الأمم.
Stav Rentals Jerusalem Apartments,"القدس الغربية, القدس
– اعرض على الخارطة",7.9,تقع شقق Stav Rentals Jerusalem في وسط مدينة القدس، وتوفر مكان إقامة مع خدمة الواي فاي المجانية ومطبخ، تم تجهيز كل وحدة مع غسالة صحون وفرن وآلة القهوة، فضلا عن ميكروويف وغلاية.
Sergei Palace Hotel,"القدس الغربية, القدس
– اعرض على الخارطة",8.9,"Featuring a garden, Sergei Palace Hotel is located in Jerusalem, 1.7 km from the Dome of the Rock. Guests can enjoy free WiFi throughout and air-conditioned rooms."
"Fabulous view over the Temple Mount, 3 bedrooms","القدس الغربية, القدس
– اعرض على الخارطة",,يوفر 3 bedroom in Jerusalem إطلالة رائعة على جبل Temple، ويحتوي على غرف مع خدمة الواي فاي المجانية، ويبعُد 2.2 كم عن كنيسة جميع الأمم، ويبعُد 2.3 كم عن حديقة الجثمانية.
Authentic Nachlaot - Large Renovated 1BD,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Authentic Nachlaot - Large Renovated 1BD على بعد 4 كم من الحائط الغربي وعلى بعد 5 كم من كنيسة جميع الأمم وعلى بعد 5 كم من حديقة الجثمانية ويوفر أماكن إقامة في القدس، يقع مكان الإقامة على بعد 5 كم...
Beautiful apartment Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",9.1,تقع Beautiful apartment Jerusalem في القدس على بعد 3.9 كم من الحائط الغربي و5 كم من كنيسة جميع الأمم، وتوفر مكان إقامة مع خدمة الواي فاي المجانية. يقع مكان الإقامة على بعد 5 كم من حديقة الجثمانية.
Lady Stern Hotel Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Lady Stern Hotel Jerusalem في القدس على بعد 6 كم من نموذج مدينة القدس وعلى بعد 6 كم من كنيسة جميع الأمم ويتميز بمكان إقامة مع بار وخدمة الواي فاي مجاناً، ويقع مكان الإقامة في حي القدس الغربي،...
Rental Israel-Mamila Residences 16,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Rental Israel-Mamila Residences 16 في القدس على بعد 2.2 كم من الحائط الغربي وعلى بعد 2.3 كم من كنيسة جميع الأمم ويوفر إطلالات على المدينة وخدمة الواي فاي المجانية، تحتوي جميع الوحدات على منطقة...
Herod's Guesthouse,"القدس الشرقية, القدس
– اعرض على الخارطة",8.0,يقع Herod's Guesthouse في القدس على بعد 2 كم من الحائط الغربي ويضم حديقة، يقع مكان الإقامة بالقرب من العديد من مناطق الجذب الشهيرة، على بعد حوالي 8 دقائق سيراً على الأقدام من قبة الصخرة وحوالي 1.1 كم...
2 steps from the presidential residence,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع على بعد 3.1 كم من الحائط الغربي وعلى بعد 3.4 كم من كنيسة جميع الأمم وعلى بعد خطوتين من السكن الرئاسي ويوفر مكان إقامة يقع في القدس، ويقع مكان الإقامة في مبنى يعود تاريخه إلى القرن الـ 17، ويوفر...
Old City Of Jerusalem,"البلدة القديمة, القدس
– اعرض على الخارطة",9.2,يقع Old City Of Jerusalem في القدس على بعد 1.2 كم من الحائط الغربي وعلى بعد 1.8 كم من قبة الصخرة وعلى بعد 3.2 كم من كنيسة جميع الأمم، تقع هذه الشقة على بعد 3.3 كم من حديقة الجثمانية.
Jerusalem View design 3BR with Terrace,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Jerusalem View design 3BR with Terrace في القدس على بعد 2.5 كم من كنيسة جميع الأمم وعلى بعد 2.6 كم من حديقة الجثمانية وعلى بعد 2.6 كم من قبة الصخرة، تقع هذه الشقة على بعد 3.3 كم من الحائط الغربي.
HaRav Kuk Residence,"القدس الغربية, القدس
– اعرض على الخارطة",8.6,يقع Harav Kuk Residence في وسط مدينة القدس في القدس على بعد مسافة قصيرة من ماميلا المفتوحة مول ويوفر حديقة، وتتوفر خدمة الواي فاي المجانية.
Harav agan - 9 people - Full Option,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Harav agan - 9 people - Full Option في القدس، على بعد 2.7 كم من كنيسة جميع الأمم، ويوفر أماكن إقامة مع خدمة الواي فاي المجانية. تقع هذه الشقة على بعد 2.8 كم من حديقة الجثمانية.
